x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,y
0.19148,0.054336,0.017081,0.0056388,0.0019357,0.00073878,0.00045955,0.00073878,0.0019357,0.0056388,0.017081,0.054336,0.19148,0.19148,0.054336,0.017081,0.0056388,0.0019357,0.00073878,0.00045955,0.00073878,0.0019357,0.0056388,0.017081,0.054336,0.19148,0.054336,0.017081,0.0056388,0.0019357,0.00073878,0.00045955,0.00073878,0.0019357,0.0056388,0.017081,0.19148,0.054336,0.017081,0.0056388,0.0019357,0.00073878,0.00045955,0.00073878,0.0019357,0.0056388,0.19148,0.054336,0.017081,0.0056388,0.0019357,0.00073878,0.00045955,0.00073878,0.0019357,0.19148,0.054336,0.017081,0.0056388,0.0019357,0.00073878,0.00045955,0.00073878,0.19148,0.054336,0.017081,0.0056388,0.0019357,0.00073878,0.00045955,0.19148,0.054336,0.017081,0.0056388,0.0019357,0.00073878,0.19148,0.054336,0.017081,0.0056388,0.0019357,0.19148,0.054336,0.017081,0.0056388,0.19148,0.054336,0.017081,0.19148,0.054336,0.19148,0.96367,0.96269,0.96263,0.96262,0.96262,0.96262,0.96262,0.96262,0.96262,0.96262,0.96263,0.96269,0.96367,0.96367,2.66
0.19074,0.053919,0.016886,0.0055532,0.0018988,0.00072155,0.00044752,0.00072155,0.0018988,0.0055532,0.016886,0.053919,0.19074,0.19074,0.053919,0.016886,0.0055532,0.0018988,0.00072155,0.00044752,0.00072155,0.0018988,0.0055532,0.016886,0.053919,0.19074,0.053919,0.016886,0.0055532,0.0018988,0.00072155,0.00044752,0.00072155,0.0018988,0.0055532,0.016886,0.19074,0.053919,0.016886,0.0055532,0.0018988,0.00072155,0.00044752,0.00072155,0.0018988,0.0055532,0.19074,0.053919,0.016886,0.0055532,0.0018988,0.00072155,0.00044752,0.00072155,0.0018988,0.19074,0.053919,0.016886,0.0055532,0.0018988,0.00072155,0.00044752,0.00072155,0.19074,0.053919,0.016886,0.0055532,0.0018988,0.00072155,0.00044752,0.19074,0.053919,0.016886,0.0055532,0.0018988,0.00072155,0.19074,0.053919,0.016886,0.0055532,0.0018988,0.19074,0.053919,0.016886,0.0055532,0.19074,0.053919,0.016886,0.19074,0.053919,0.19074,0.96395,0.96298,0.96292,0.96292,0.96292,0.96292,0.96292,0.96292,0.96292,0.96292,0.96292,0.96298,0.96395,0.96395,2.67
0.19,0.053507,0.016694,0.0054693,0.0018628,0.0007048,0.00043585,0.0007048,0.0018628,0.0054693,0.016694,0.053507,0.19,0.19,0.053507,0.016694,0.0054693,0.0018628,0.0007048,0.00043585,0.0007048,0.0018628,0.0054693,0.016694,0.053507,0.19,0.053507,0.016694,0.0054693,0.0018628,0.0007048,0.00043585,0.0007048,0.0018628,0.0054693,0.016694,0.19,0.053507,0.016694,0.0054693,0.0018628,0.0007048,0.00043585,0.0007048,0.0018628,0.0054693,0.19,0.053507,0.016694,0.0054693,0.0018628,0.0007048,0.00043585,0.0007048,0.0018628,0.19,0.053507,0.016694,0.0054693,0.0018628,0.0007048,0.00043585,0.0007048,0.19,0.053507,0.016694,0.0054693,0.0018628,0.0007048,0.00043585,0.19,0.053507,0.016694,0.0054693,0.0018628,0.0007048,0.19,0.053507,0.016694,0.0054693,0.0018628,0.19,0.053507,0.016694,0.0054693,0.19,0.053507,0.016694,0.19,0.053507,0.19,0.96423,0.96327,0.96322,0.96321,0.96321,0.96321,0.96321,0.96321,0.96321,0.96321,0.96322,0.96327,0.96423,0.96423,2.68
0.18926,0.053099,0.016505,0.0053869,0.0018276,0.00068849,0.00042452,0.00068849,0.0018276,0.0053869,0.016505,0.053099,0.18926,0.18926,0.053099,0.016505,0.0053869,0.0018276,0.00068849,0.00042452,0.00068849,0.0018276,0.0053869,0.016505,0.053099,0.18926,0.053099,0.016505,0.0053869,0.0018276,0.00068849,0.00042452,0.00068849,0.0018276,0.0053869,0.016505,0.18926,0.053099,0.016505,0.0053869,0.0018276,0.00068849,0.00042452,0.00068849,0.0018276,0.0053869,0.18926,0.053099,0.016505,0.0053869,0.0018276,0.00068849,0.00042452,0.00068849,0.0018276,0.18926,0.053099,0.016505,0.0053869,0.0018276,0.00068849,0.00042452,0.00068849,0.18926,0.053099,0.016505,0.0053869,0.0018276,0.00068849,0.00042452,0.18926,0.053099,0.016505,0.0053869,0.0018276,0.00068849,0.18926,0.053099,0.016505,0.0053869,0.0018276,0.18926,0.053099,0.016505,0.0053869,0.18926,0.053099,0.016505,0.18926,0.053099,0.18926,0.9645,0.96356,0.96351,0.9635,0.9635,0.9635,0.9635,0.9635,0.9635,0.9635,0.96351,0.96356,0.9645,0.9645,2.69
0.18854,0.052697,0.016318,0.0053062,0.0017932,0.00067263,0.00041353,0.00067263,0.0017932,0.0053062,0.016318,0.052697,0.18854,0.18854,0.052697,0.016318,0.0053062,0.0017932,0.00067263,0.00041353,0.00067263,0.0017932,0.0053062,0.016318,0.052697,0.18854,0.052697,0.016318,0.0053062,0.0017932,0.00067263,0.00041353,0.00067263,0.0017932,0.0053062,0.016318,0.18854,0.052697,0.016318,0.0053062,0.0017932,0.00067263,0.00041353,0.00067263,0.0017932,0.0053062,0.18854,0.052697,0.016318,0.0053062,0.0017932,0.00067263,0.00041353,0.00067263,0.0017932,0.18854,0.052697,0.016318,0.0053062,0.0017932,0.00067263,0.00041353,0.00067263,0.18854,0.052697,0.016318,0.0053062,0.0017932,0.00067263,0.00041353,0.18854,0.052697,0.016318,0.0053062,0.0017932,0.00067263,0.18854,0.052697,0.016318,0.0053062,0.0017932,0.18854,0.052697,0.016318,0.0053062,0.18854,0.052697,0.016318,0.18854,0.052697,0.18854,0.96477,0.96384,0.96379,0.96379,0.96379,0.96379,0.96379,0.96379,0.96379,0.96379,0.96379,0.96384,0.96477,0.96477,2.7
0.18782,0.052299,0.016135,0.0052269,0.0017595,0.0006572,0.00040287,0.0006572,0.0017595,0.0052269,0.016135,0.052299,0.18782,0.18782,0.052299,0.016135,0.0052269,0.0017595,0.0006572,0.00040287,0.0006572,0.0017595,0.0052269,0.016135,0.052299,0.18782,0.052299,0.016135,0.0052269,0.0017595,0.0006572,0.00040287,0.0006572,0.0017595,0.0052269,0.016135,0.18782,0.052299,0.016135,0.0052269,0.0017595,0.0006572,0.00040287,0.0006572,0.0017595,0.0052269,0.18782,0.052299,0.016135,0.0052269,0.0017595,0.0006572,0.00040287,0.0006572,0.0017595,0.18782,0.052299,0.016135,0.0052269,0.0017595,0.0006572,0.00040287,0.0006572,0.18782,0.052299,0.016135,0.0052269,0.0017595,0.0006572,0.00040287,0.18782,0.052299,0.016135,0.0052269,0.0017595,0.0006572,0.18782,0.052299,0.016135,0.0052269,0.0017595,0.18782,0.052299,0.016135,0.0052269,0.18782,0.052299,0.016135,0.18782,0.052299,0.18782,0.96504,0.96412,0.96407,0.96407,0.96407,0.96407,0.96407,0.96407,0.96407,0.96407,0.96407,0.96412,0.96504,0.96504,2.71
0.1871,0.051905,0.015954,0.0051491,0.0017267,0.00064217,0.00039251,0.00064217,0.0017267,0.0051491,0.015954,0.051905,0.1871,0.1871,0.051905,0.015954,0.0051491,0.0017267,0.00064217,0.00039251,0.00064217,0.0017267,0.0051491,0.015954,0.051905,0.1871,0.051905,0.015954,0.0051491,0.0017267,0.00064217,0.00039251,0.00064217,0.0017267,0.0051491,0.015954,0.1871,0.051905,0.015954,0.0051491,0.0017267,0.00064217,0.00039251,0.00064217,0.0017267,0.0051491,0.1871,0.051905,0.015954,0.0051491,0.0017267,0.00064217,0.00039251,0.00064217,0.0017267,0.1871,0.051905,0.015954,0.0051491,0.0017267,0.00064217,0.00039251,0.00064217,0.1871,0.051905,0.015954,0.0051491,0.0017267,0.00064217,0.00039251,0.1871,0.051905,0.015954,0.0051491,0.0017267,0.00064217,0.1871,0.051905,0.015954,0.0051491,0.0017267,0.1871,0.051905,0.015954,0.0051491,0.1871,0.051905,0.015954,0.1871,0.051905,0.1871,0.9653,0.9644,0.96435,0.96435,0.96435,0.96435,0.96435,0.96435,0.96435,0.96435,0.96435,0.9644,0.9653,0.9653,2.72
0.18639,0.051516,0.015776,0.0050728,0.0016945,0.00062755,0.00038247,0.00062755,0.0016945,0.0050728,0.015776,0.051516,0.18639,0.18639,0.051516,0.015776,0.0050728,0.0016945,0.00062755,0.00038247,0.00062755,0.0016945,0.0050728,0.015776,0.051516,0.18639,0.051516,0.015776,0.0050728,0.0016945,0.00062755,0.00038247,0.00062755,0.0016945,0.0050728,0.015776,0.18639,0.051516,0.015776,0.0050728,0.0016945,0.00062755,0.00038247,0.00062755,0.0016945,0.0050728,0.18639,0.051516,0.015776,0.0050728,0.0016945,0.00062755,0.00038247,0.00062755,0.0016945,0.18639,0.051516,0.015776,0.0050728,0.0016945,0.00062755,0.00038247,0.00062755,0.18639,0.051516,0.015776,0.0050728,0.0016945,0.00062755,0.00038247,0.18639,0.051516,0.015776,0.0050728,0.0016945,0.00062755,0.18639,0.051516,0.015776,0.0050728,0.0016945,0.18639,0.051516,0.015776,0.0050728,0.18639,0.051516,0.015776,0.18639,0.051516,0.18639,0.96556,0.96468,0.96463,0.96462,0.96462,0.96462,0.96462,0.96462,0.96462,0.96462,0.96463,0.96468,0.96556,0.96556,2.73
0.18568,0.051132,0.015601,0.0049978,0.0016631,0.00061332,0.00037271,0.00061332,0.0016631,0.0049978,0.015601,0.051132,0.18568,0.18568,0.051132,0.015601,0.0049978,0.0016631,0.00061332,0.00037271,0.00061332,0.0016631,0.0049978,0.015601,0.051132,0.18568,0.051132,0.015601,0.0049978,0.0016631,0.00061332,0.00037271,0.00061332,0.0016631,0.0049978,0.015601,0.18568,0.051132,0.015601,0.0049978,0.0016631,0.00061332,0.00037271,0.00061332,0.0016631,0.0049978,0.18568,0.051132,0.015601,0.0049978,0.0016631,0.00061332,0.00037271,0.00061332,0.0016631,0.18568,0.051132,0.015601,0.0049978,0.0016631,0.00061332,0.00037271,0.00061332,0.18568,0.051132,0.015601,0.0049978,0.0016631,0.00061332,0.00037271,0.18568,0.051132,0.015601,0.0049978,0.0016631,0.00061332,0.18568,0.051132,0.015601,0.0049978,0.0016631,0.18568,0.051132,0.015601,0.0049978,0.18568,0.051132,0.015601,0.18568,0.051132,0.18568,0.96582,0.96495,0.9649,0.96489,0.96489,0.96489,0.96489,0.96489,0.96489,0.96489,0.9649,0.96495,0.96582,0.96582,2.74
0.18498,0.050751,0.015428,0.0049243,0.0016324,0.00059947,0.00036324,0.00059947,0.0016324,0.0049243,0.015428,0.050751,0.18498,0.18498,0.050751,0.015428,0.0049243,0.0016324,0.00059947,0.00036324,0.00059947,0.0016324,0.0049243,0.015428,0.050751,0.18498,0.050751,0.015428,0.0049243,0.0016324,0.00059947,0.00036324,0.00059947,0.0016324,0.0049243,0.015428,0.18498,0.050751,0.015428,0.0049243,0.0016324,0.00059947,0.00036324,0.00059947,0.0016324,0.0049243,0.18498,0.050751,0.015428,0.0049243,0.0016324,0.00059947,0.00036324,0.00059947,0.0016324,0.18498,0.050751,0.015428,0.0049243,0.0016324,0.00059947,0.00036324,0.00059947,0.18498,0.050751,0.015428,0.0049243,0.0016324,0.00059947,0.00036324,0.18498,0.050751,0.015428,0.0049243,0.0016324,0.00059947,0.18498,0.050751,0.015428,0.0049243,0.0016324,0.18498,0.050751,0.015428,0.0049243,0.18498,0.050751,0.015428,0.18498,0.050751,0.18498,0.96607,0.96522,0.96517,0.96516,0.96516,0.96516,0.96516,0.96516,0.96516,0.96516,0.96517,0.96522,0.96607,0.96607,2.75
0.18429,0.050375,0.015258,0.0048521,0.0016024,0.00058598,0.00035404,0.00058598,0.0016024,0.0048521,0.015258,0.050375,0.18429,0.18429,0.050375,0.015258,0.0048521,0.0016024,0.00058598,0.00035404,0.00058598,0.0016024,0.0048521,0.015258,0.050375,0.18429,0.050375,0.015258,0.0048521,0.0016024,0.00058598,0.00035404,0.00058598,0.0016024,0.0048521,0.015258,0.18429,0.050375,0.015258,0.0048521,0.0016024,0.00058598,0.00035404,0.00058598,0.0016024,0.0048521,0.18429,0.050375,0.015258,0.0048521,0.0016024,0.00058598,0.00035404,0.00058598,0.0016024,0.18429,0.050375,0.015258,0.0048521,0.0016024,0.00058598,0.00035404,0.00058598,0.18429,0.050375,0.015258,0.0048521,0.0016024,0.00058598,0.00035404,0.18429,0.050375,0.015258,0.0048521,0.0016024,0.00058598,0.18429,0.050375,0.015258,0.0048521,0.0016024,0.18429,0.050375,0.015258,0.0048521,0.18429,0.050375,0.015258,0.18429,0.050375,0.18429,0.96633,0.96548,0.96543,0.96543,0.96543,0.96543,0.96543,0.96543,0.96543,0.96543,0.96543,0.96548,0.96633,0.96633,2.76
0.1836,0.050003,0.01509,0.0047813,0.0015731,0.00057284,0.00034511,0.00057284,0.0015731,0.0047813,0.01509,0.050003,0.1836,0.1836,0.050003,0.01509,0.0047813,0.0015731,0.00057284,0.00034511,0.00057284,0.0015731,0.0047813,0.01509,0.050003,0.1836,0.050003,0.01509,0.0047813,0.0015731,0.00057284,0.00034511,0.00057284,0.0015731,0.0047813,0.01509,0.1836,0.050003,0.01509,0.0047813,0.0015731,0.00057284,0.00034511,0.00057284,0.0015731,0.0047813,0.1836,0.050003,0.01509,0.0047813,0.0015731,0.00057284,0.00034511,0.00057284,0.0015731,0.1836,0.050003,0.01509,0.0047813,0.0015731,0.00057284,0.00034511,0.00057284,0.1836,0.050003,0.01509,0.0047813,0.0015731,0.00057284,0.00034511,0.1836,0.050003,0.01509,0.0047813,0.0015731,0.00057284,0.1836,0.050003,0.01509,0.0047813,0.0015731,0.1836,0.050003,0.01509,0.0047813,0.1836,0.050003,0.01509,0.1836,0.050003,0.1836,0.96657,0.96574,0.9657,0.96569,0.96569,0.96569,0.96569,0.96569,0.96569,0.96569,0.9657,0.96574,0.96657,0.96657,2.77
0.18292,0.049636,0.014925,0.0047117,0.0015443,0.00056005,0.00033644,0.00056005,0.0015443,0.0047117,0.014925,0.049636,0.18292,0.18292,0.049636,0.014925,0.0047117,0.0015443,0.00056005,0.00033644,0.00056005,0.0015443,0.0047117,0.014925,0.049636,0.18292,0.049636,0.014925,0.0047117,0.0015443,0.00056005,0.00033644,0.00056005,0.0015443,0.0047117,0.014925,0.18292,0.049636,0.014925,0.0047117,0.0015443,0.00056005,0.00033644,0.00056005,0.0015443,0.0047117,0.18292,0.049636,0.014925,0.0047117,0.0015443,0.00056005,0.00033644,0.00056005,0.0015443,0.18292,0.049636,0.014925,0.0047117,0.0015443,0.00056005,0.00033644,0.00056005,0.18292,0.049636,0.014925,0.0047117,0.0015443,0.00056005,0.00033644,0.18292,0.049636,0.014925,0.0047117,0.0015443,0.00056005,0.18292,0.049636,0.014925,0.0047117,0.0015443,0.18292,0.049636,0.014925,0.0047117,0.18292,0.049636,0.014925,0.18292,0.049636,0.18292,0.96682,0.966,0.96596,0.96595,0.96595,0.96595,0.96595,0.96595,0.96595,0.96595,0.96596,0.966,0.96682,0.96682,2.78
0.18224,0.049272,0.014762,0.0046434,0.0015163,0.0005476,0.00032801,0.0005476,0.0015163,0.0046434,0.014762,0.049272,0.18224,0.18224,0.049272,0.014762,0.0046434,0.0015163,0.0005476,0.00032801,0.0005476,0.0015163,0.0046434,0.014762,0.049272,0.18224,0.049272,0.014762,0.0046434,0.0015163,0.0005476,0.00032801,0.0005476,0.0015163,0.0046434,0.014762,0.18224,0.049272,0.014762,0.0046434,0.0015163,0.0005476,0.00032801,0.0005476,0.0015163,0.0046434,0.18224,0.049272,0.014762,0.0046434,0.0015163,0.0005476,0.00032801,0.0005476,0.0015163,0.18224,0.049272,0.014762,0.0046434,0.0015163,0.0005476,0.00032801,0.0005476,0.18224,0.049272,0.014762,0.0046434,0.0015163,0.0005476,0.00032801,0.18224,0.049272,0.014762,0.0046434,0.0015163,0.0005476,0.18224,0.049272,0.014762,0.0046434,0.0015163,0.18224,0.049272,0.014762,0.0046434,0.18224,0.049272,0.014762,0.18224,0.049272,0.18224,0.96706,0.96626,0.96621,0.96621,0.96621,0.96621,0.96621,0.96621,0.96621,0.96621,0.96621,0.96626,0.96706,0.96706,2.79
0.18156,0.048913,0.014601,0.0045764,0.0014888,0.00053546,0.00031983,0.00053546,0.0014888,0.0045764,0.014601,0.048913,0.18156,0.18156,0.048913,0.014601,0.0045764,0.0014888,0.00053546,0.00031983,0.00053546,0.0014888,0.0045764,0.014601,0.048913,0.18156,0.048913,0.014601,0.0045764,0.0014888,0.00053546,0.00031983,0.00053546,0.0014888,0.0045764,0.014601,0.18156,0.048913,0.014601,0.0045764,0.0014888,0.00053546,0.00031983,0.00053546,0.0014888,0.0045764,0.18156,0.048913,0.014601,0.0045764,0.0014888,0.00053546,0.00031983,0.00053546,0.0014888,0.18156,0.048913,0.014601,0.0045764,0.0014888,0.00053546,0.00031983,0.00053546,0.18156,0.048913,0.014601,0.0045764,0.0014888,0.00053546,0.00031983,0.18156,0.048913,0.014601,0.0045764,0.0014888,0.00053546,0.18156,0.048913,0.014601,0.0045764,0.0014888,0.18156,0.048913,0.014601,0.0045764,0.18156,0.048913,0.014601,0.18156,0.048913,0.18156,0.96731,0.96651,0.96647,0.96646,0.96646,0.96646,0.96646,0.96646,0.96646,0.96646,0.96647,0.96651,0.96731,0.96731,2.8
0.1809,0.048557,0.014443,0.0045105,0.0014619,0.00052364,0.00031187,0.00052364,0.0014619,0.0045105,0.014443,0.048557,0.1809,0.1809,0.048557,0.014443,0.0045105,0.0014619,0.00052364,0.00031187,0.00052364,0.0014619,0.0045105,0.014443,0.048557,0.1809,0.048557,0.014443,0.0045105,0.0014619,0.00052364,0.00031187,0.00052364,0.0014619,0.0045105,0.014443,0.1809,0.048557,0.014443,0.0045105,0.0014619,0.00052364,0.00031187,0.00052364,0.0014619,0.0045105,0.1809,0.048557,0.014443,0.0045105,0.0014619,0.00052364,0.00031187,0.00052364,0.0014619,0.1809,0.048557,0.014443,0.0045105,0.0014619,0.00052364,0.00031187,0.00052364,0.1809,0.048557,0.014443,0.0045105,0.0014619,0.00052364,0.00031187,0.1809,0.048557,0.014443,0.0045105,0.0014619,0.00052364,0.1809,0.048557,0.014443,0.0045105,0.0014619,0.1809,0.048557,0.014443,0.0045105,0.1809,0.048557,0.014443,0.1809,0.048557,0.1809,0.96754,0.96676,0.96672,0.96671,0.96671,0.96671,0.96671,0.96671,0.96671,0.96671,0.96672,0.96676,0.96754,0.96754,2.81
0.18023,0.048205,0.014287,0.0044459,0.0014357,0.00051213,0.00030415,0.00051213,0.0014357,0.0044459,0.014287,0.048205,0.18023,0.18023,0.048205,0.014287,0.0044459,0.0014357,0.00051213,0.00030415,0.00051213,0.0014357,0.0044459,0.014287,0.048205,0.18023,0.048205,0.014287,0.0044459,0.0014357,0.00051213,0.00030415,0.00051213,0.0014357,0.0044459,0.014287,0.18023,0.048205,0.014287,0.0044459,0.0014357,0.00051213,0.00030415,0.00051213,0.0014357,0.0044459,0.18023,0.048205,0.014287,0.0044459,0.0014357,0.00051213,0.00030415,0.00051213,0.0014357,0.18023,0.048205,0.014287,0.0044459,0.0014357,0.00051213,0.00030415,0.00051213,0.18023,0.048205,0.014287,0.0044459,0.0014357,0.00051213,0.00030415,0.18023,0.048205,0.014287,0.0044459,0.0014357,0.00051213,0.18023,0.048205,0.014287,0.0044459,0.0014357,0.18023,0.048205,0.014287,0.0044459,0.18023,0.048205,0.014287,0.18023,0.048205,0.18023,0.96778,0.96701,0.96696,0.96696,0.96696,0.96696,0.96696,0.96696,0.96696,0.96696,0.96696,0.96701,0.96778,0.96778,2.82
0.17957,0.047857,0.014134,0.0043824,0.0014099,0.00050091,0.00029664,0.00050091,0.0014099,0.0043824,0.014134,0.047857,0.17957,0.17957,0.047857,0.014134,0.0043824,0.0014099,0.00050091,0.00029664,0.00050091,0.0014099,0.0043824,0.014134,0.047857,0.17957,0.047857,0.014134,0.0043824,0.0014099,0.00050091,0.00029664,0.00050091,0.0014099,0.0043824,0.014134,0.17957,0.047857,0.014134,0.0043824,0.0014099,0.00050091,0.00029664,0.00050091,0.0014099,0.0043824,0.17957,0.047857,0.014134,0.0043824,0.0014099,0.00050091,0.00029664,0.00050091,0.0014099,0.17957,0.047857,0.014134,0.0043824,0.0014099,0.00050091,0.00029664,0.00050091,0.17957,0.047857,0.014134,0.0043824,0.0014099,0.00050091,0.00029664,0.17957,0.047857,0.014134,0.0043824,0.0014099,0.00050091,0.17957,0.047857,0.014134,0.0043824,0.0014099,0.17957,0.047857,0.014134,0.0043824,0.17957,0.047857,0.014134,0.17957,0.047857,0.17957,0.96801,0.96725,0.96721,0.96721,0.96721,0.96721,0.96721,0.96721,0.96721,0.96721,0.96721,0.96725,0.96801,0.96801,2.83
0.17892,0.047513,0.013982,0.00432,0.0013848,0.00048998,0.00028934,0.00048998,0.0013848,0.00432,0.013982,0.047513,0.17892,0.17892,0.047513,0.013982,0.00432,0.0013848,0.00048998,0.00028934,0.00048998,0.0013848,0.00432,0.013982,0.047513,0.17892,0.047513,0.013982,0.00432,0.0013848,0.00048998,0.00028934,0.00048998,0.0013848,0.00432,0.013982,0.17892,0.047513,0.013982,0.00432,0.0013848,0.00048998,0.00028934,0.00048998,0.0013848,0.00432,0.17892,0.047513,0.013982,0.00432,0.0013848,0.00048998,0.00028934,0.00048998,0.0013848,0.17892,0.047513,0.013982,0.00432,0.0013848,0.00048998,0.00028934,0.00048998,0.17892,0.047513,0.013982,0.00432,0.0013848,0.00048998,0.00028934,0.17892,0.047513,0.013982,0.00432,0.0013848,0.00048998,0.17892,0.047513,0.013982,0.00432,0.0013848,0.17892,0.047513,0.013982,0.00432,0.17892,0.047513,0.013982,0.17892,0.047513,0.17892,0.96824,0.96749,0.96745,0.96745,0.96745,0.96745,0.96745,0.96745,0.96745,0.96745,0.96745,0.96749,0.96824,0.96824,2.84
0.17827,0.047173,0.013833,0.0042588,0.0013602,0.00047932,0.00028225,0.00047932,0.0013602,0.0042588,0.013833,0.047173,0.17827,0.17827,0.047173,0.013833,0.0042588,0.0013602,0.00047932,0.00028225,0.00047932,0.0013602,0.0042588,0.013833,0.047173,0.17827,0.047173,0.013833,0.0042588,0.0013602,0.00047932,0.00028225,0.00047932,0.0013602,0.0042588,0.013833,0.17827,0.047173,0.013833,0.0042588,0.0013602,0.00047932,0.00028225,0.00047932,0.0013602,0.0042588,0.17827,0.047173,0.013833,0.0042588,0.0013602,0.00047932,0.00028225,0.00047932,0.0013602,0.17827,0.047173,0.013833,0.0042588,0.0013602,0.00047932,0.00028225,0.00047932,0.17827,0.047173,0.013833,0.0042588,0.0013602,0.00047932,0.00028225,0.17827,0.047173,0.013833,0.0042588,0.0013602,0.00047932,0.17827,0.047173,0.013833,0.0042588,0.0013602,0.17827,0.047173,0.013833,0.0042588,0.17827,0.047173,0.013833,0.17827,0.047173,0.17827,0.96847,0.96773,0.96769,0.96769,0.96769,0.96769,0.96769,0.96769,0.96769,0.96769,0.96769,0.96773,0.96847,0.96847,2.85
0.17763,0.046836,0.013686,0.0041986,0.0013361,0.00046894,0.00027535,0.00046894,0.0013361,0.0041986,0.013686,0.046836,0.17763,0.17763,0.046836,0.013686,0.0041986,0.0013361,0.00046894,0.00027535,0.00046894,0.0013361,0.0041986,0.013686,0.046836,0.17763,0.046836,0.013686,0.0041986,0.0013361,0.00046894,0.00027535,0.00046894,0.0013361,0.0041986,0.013686,0.17763,0.046836,0.013686,0.0041986,0.0013361,0.00046894,0.00027535,0.00046894,0.0013361,0.0041986,0.17763,0.046836,0.013686,0.0041986,0.0013361,0.00046894,0.00027535,0.00046894,0.0013361,0.17763,0.046836,0.013686,0.0041986,0.0013361,0.00046894,0.00027535,0.00046894,0.17763,0.046836,0.013686,0.0041986,0.0013361,0.00046894,0.00027535,0.17763,0.046836,0.013686,0.0041986,0.0013361,0.00046894,0.17763,0.046836,0.013686,0.0041986,0.0013361,0.17763,0.046836,0.013686,0.0041986,0.17763,0.046836,0.013686,0.17763,0.046836,0.17763,0.9687,0.96797,0.96793,0.96793,0.96793,0.96793,0.96793,0.96793,0.96793,0.96793,0.96793,0.96797,0.9687,0.9687,2.86
0.17699,0.046503,0.013541,0.0041395,0.0013125,0.00045882,0.00026865,0.00045882,0.0013125,0.0041395,0.013541,0.046503,0.17699,0.17699,0.046503,0.013541,0.0041395,0.0013125,0.00045882,0.00026865,0.00045882,0.0013125,0.0041395,0.013541,0.046503,0.17699,0.046503,0.013541,0.0041395,0.0013125,0.00045882,0.00026865,0.00045882,0.0013125,0.0041395,0.013541,0.17699,0.046503,0.013541,0.0041395,0.0013125,0.00045882,0.00026865,0.00045882,0.0013125,0.0041395,0.17699,0.046503,0.013541,0.0041395,0.0013125,0.00045882,0.00026865,0.00045882,0.0013125,0.17699,0.046503,0.013541,0.0041395,0.0013125,0.00045882,0.00026865,0.00045882,0.17699,0.046503,0.013541,0.0041395,0.0013125,0.00045882,0.00026865,0.17699,0.046503,0.013541,0.0041395,0.0013125,0.00045882,0.17699,0.046503,0.013541,0.0041395,0.0013125,0.17699,0.046503,0.013541,0.0041395,0.17699,0.046503,0.013541,0.17699,0.046503,0.17699,0.96892,0.9682,0.96816,0.96816,0.96816,0.96816,0.96816,0.96816,0.96816,0.96816,0.96816,0.9682,0.96892,0.96892,2.87
0.17635,0.046174,0.013398,0.0040815,0.0012894,0.00044895,0.00026214,0.00044895,0.0012894,0.0040815,0.013398,0.046174,0.17635,0.17635,0.046174,0.013398,0.0040815,0.0012894,0.00044895,0.00026214,0.00044895,0.0012894,0.0040815,0.013398,0.046174,0.17635,0.046174,0.013398,0.0040815,0.0012894,0.00044895,0.00026214,0.00044895,0.0012894,0.0040815,0.013398,0.17635,0.046174,0.013398,0.0040815,0.0012894,0.00044895,0.00026214,0.00044895,0.0012894,0.0040815,0.17635,0.046174,0.013398,0.0040815,0.0012894,0.00044895,0.00026214,0.00044895,0.0012894,0.17635,0.046174,0.013398,0.0040815,0.0012894,0.00044895,0.00026214,0.00044895,0.17635,0.046174,0.013398,0.0040815,0.0012894,0.00044895,0.00026214,0.17635,0.046174,0.013398,0.0040815,0.0012894,0.00044895,0.17635,0.046174,0.013398,0.0040815,0.0012894,0.17635,0.046174,0.013398,0.0040815,0.17635,0.046174,0.013398,0.17635,0.046174,0.17635,0.96914,0.96843,0.96839,0.96839,0.96839,0.96839,0.96839,0.96839,0.96839,0.96839,0.96839,0.96843,0.96914,0.96914,2.88
